user_id,name,time,rating,text,pics,resp,gmap_id,address,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
100348159725166879579,Gabrielle A,1566088776825.0,5.0,Always delicious sushi!!,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
114468131828151680948,R L,1570645863894.0,5.0,Good but expensive,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
117804772445483201000,Cynthia Garcia,1560728948094.0,5.0,Great,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103003575883627481005,Carrie Haight,1561039131471.0,5.0,Another favorite place of mine.,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
108271457604866416880,Jo Blashe,1560286141770.0,3.0,It was just okay.,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
109509436237087967472,Larry Snow,1564410513140.0,5.0,Good food,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
114270432690241014426,Natalie Bugel,1527401810239.0,5.0,Love e this place.,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
106787985466995031675,Sarah Gonzalez,1550713779541.0,5.0,Delicious food!!,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
102417726101874506405,Tony May,1557017828506.0,5.0,Great food,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
109947462716051265733,Shanice S,1554616917452.0,4.0,Great Menu,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
100833995499484152513,Danny Rubio,1555217325638.0,5.0,It was aight,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103294306827015737777,Joy Loehning,1550013385919.0,5.0,Oh so good!,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
109685320131264148819,Tucker Perry,1559264139743.0,4.0,Great food,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103984700129323331733,AJNAL777,1564514274784.0,4.0,Pretty good stuff,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
101779792484541411921,Zeke Reynolds,1559441981443.0,5.0,My absolute favorite sushi,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
101626419951154695342,loren mason,1552790753962.0,5.0,Great food as always,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103323289155141162104,steve rohaley,1543449069468.0,5.0,This place is amazing!,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
111379010652744675132,Marlene Foley,1556669666068.0,5.0,Love it,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
115782952275824211338,Julie Berkhoff,1554354203249.0,3.0,Nothing special,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
107786984135043271190,Ricardo Gasca,1536207245300.0,5.0,Awesome!!!,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
110495462665651073450,Cat Nelson,1533158998890.0,4.0,Recommended!,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
110295149110923689856,Seandee Gayden,1551462582030.0,5.0,Free birthday meal,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
110715916863319617517,Ricky Martin,1502060991875.0,5.0,Very tasty,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
114037396899946968455,Joe Duenas,1486574591538.0,5.0,Mom's fave,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
106137835166230554199,Ray Ju,1498976191704.0,4.0,Good sushi and service,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103614870354122982105,Natasha C,1473281241326.0,5.0,Food was excellent,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
105170348748296700345,Yoni Kavakeb,1370790283713.0,3.0,Sushi not that good. Cooked stuff solid,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
107936109608671213500,R0BlNS0N,1574878171412.0,5.0,"(Translated by Google) I think the sushi they sell in this place is very delicious, I love it, the atmosphere is spectacular, the music is very good, the chef has a delicious meal, the waiters who attend in a very good way, I really like this place with my family and with my friends I hope to return soon

(Original)
Me parece muy delicioso el Sushi que venden en este lugar es espectacular todo me encanta de ahí el ambiente es espectacular la música es muy buena el chef tiene una comida deliciosa los meseros que atienden de una manera muy buena me gusta mucho en este lugar con mi familia y con mis amigos Espero volver pronto",,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
104579834630389793524,Andrea Marinoni,1418039712963.0,4.0,"(Translated by Google) Good Japanese in Town Square, with a long menu (maybe too much) and plenty of rolls (even vegetarian and with cooked fish).
Very popular, especially by young people, the restaurant has excellent prices and fast and punctual service.
Don't be fooled by the Japanese on the Strip, look for alternatives a few minutes by car from the big hotels, it will be worth it and your wallet will thank you.

(Original)
Buon giapponese a Town Square, con menù lungo (forse troppo) e abbondanza di rolls (anche vegetariani e con pesce cotto).
Molto frequentato, soprattutto da giovani, il ristorante ha ottimi prezzi e servizio rapido e puntuale.
Non fatevi fregare dai giapponesi sulla Strip, cercate alternative a qualche minuti di auto dai grandi hotel, ne varrà la pena e il vostro portafogli vi ringrazierà.",,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
101343869646856553216,John Cibik,1526726731578.0,5.0,"(Translated by Google) Sushi sushi sushi

(Original)
Sushi sushi sushi",,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
100384360112163161743,Spartan Basketball LV,1545799968740.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
100867067113957488959,Georgi Georgiev,1557016024185.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
109360534806843568791,Bendy Anya,1554315792779.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
113136825030886350203,Luisa Merdade,1551647192853.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
115232194997776476331,Naloni Jones,1570320263224.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
108701628051611692718,Michelle P,1549248446509.0,4.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
112226323524457225209,Shirley Sloane,1555137374452.0,4.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103422709578676381739,Richard Pedrosa,1617664157735.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
107210146689154829947,S T,1598040433542.0,4.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
101578029212103196906,Graydon Taylor,1583725627127.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
109892808087793533596,Isma-Rhonda Ortiz,1609449550810.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
110946609562818269885,Chiketa Palmore-Bryant,1556032161050.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
113896722288081213039,Fernando Raez,1581970197665.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
115537339513634044773,Robert Lyau,1568602872173.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
103331930639262658342,Zoe Hardge,1551753552102.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
115699554303085014033,Vegemite,1582407530243.0,4.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
107720385109001218101,Kevin Brown,1598283333615.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
100077728078438595233,Brian W,1580268068319.0,4.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
111526668073727204074,Jorge Jaramillo,1603242613680.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
112898887354949259742,BABY MAMA DRAMA TOUR,1613749008124.0,5.0,,,,0x80c8c5fa14cfd5b9:0x2b5fb4f4da976d73,,,,,,,,,,,,,
106879111446311733745,Chelsea Coulter,1528684134304.0,3.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
107456152213577671856,Alejandro Paredes,1579566725035.0,5.0,,,"{'time': 1579746899365, 'text': 'Thank you for showing your support, Alejandro! Come back to see us anytime. -Rene O., Owner'}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
118145508042978612705,Joshua Lamborn,1469207033237.0,4.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
102457652020754542148,Tk Woods,1557008412904.0,4.0,,,"{'time': 1557214097625, 'text': ""We're really glad you could join us, Tk! We hope you'll come back soon. -Rene O., - Owner""}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
102351725526370504644,Jay Sandoval,1469933781452.0,5.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
108175537627944925031,Renee Ellazar,1447306344043.0,5.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
104287506298999418689,Chris Thompson,1560065708430.0,5.0,,,"{'time': 1560269658442, 'text': ""Chris, we're really happy you could stop by! Looking forward to seeing you back our way again. -Rene O., - Owner""}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
103294717483636436766,REEK,1534904633511.0,4.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
108186518039745648304,jenna brookes,1538870518647.0,5.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
103486417815002871999,Dive Diva,1534007792456.0,3.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
107041657615768336532,Andrew Elliott,1557719744419.0,5.0,,,"{'time': 1557791072598, 'text': ""Andrew, thanks for your review! Hoping you'll make it back our way soon. -Rene O., - Owner""}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
103523903183783748058,Jose Echiberi,1554366912904.0,5.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
106631260614714314531,Chris Limbrick,1571023464980.0,5.0,,,"{'time': 1571193315067, 'text': ""Chris, we're so glad you enjoyed visiting us! We hope you come back our way. -Rene O., Owner""}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
111666434237573027500,Marina Hearn,1561870020282.0,4.0,,,"{'time': 1562003686959, 'text': ""We're grateful for you leaving this review, Marina! Come back our way again soon. -Rene O., Owner""}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
117248912477328740802,Petra Mahowald,1557919177052.0,4.0,,,"{'time': 1558030262912, 'text': ""Petra, we're so glad you enjoyed visiting us! Hoping you come back our way soon. -Rene O., - Owner""}",0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
117026168632095585849,Tom Hatcher,1499055439766.0,5.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
113625233609777928606,Amy Little,1550241866835.0,4.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
105751948327315760327,Sarah Montgomery,1528498608150.0,5.0,,,,0x7c0062be1656996b:0x20d467a87a4487c4,,,,,,,,,,,,,
